Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19670922.48.200,Summary,1967-09-22,05:00:00,3,Texas,-,-,1,0,2,10,0.1,Goliad,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,28.57,-97.63,-,-,1,,794,Unmodified
19670922.48.201,Summary,1967-09-22,08:20:00,3,Texas,-,-,2,0,0,200,18.2,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.72,-97.48,27.83,-97.22,1,,795,Unmodified
19670922.48.202,Summary,1967-09-22,08:23:00,3,Texas,-,-,2,0,0,33,2,Jim Wells,-,-,-,-,-,-,-,-,-,-,-,-,,27.93,-98.08,-,-,1,,796,Unmodified
19670922.48.204,Summary,1967-09-22,08:39:00,3,Texas,-,-,0,0,0,27,0.1,Jim Wells,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,27.75,-98.08,-,-,1,,797,Unmodified
19670922.48.203,Summary,1967-09-22,09:25:00,3,Texas,-,-,0,0,0,33,0.1,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.87,-97.85,-,-,1,,798,Unmodified
19670922.48.205,Summary,1967-09-22,10:00:00,3,Texas,-,-,0,0,0,10,0.1,Refugio,-,-,-,-,-,-,-,-,-,-,-,-,,28.13,-97.2,-,-,1,,799,Unmodified
19670922.48.206,Summary,1967-09-22,10:40:00,3,Texas,-,-,0,0,0,10,0.1,Refugio,-,-,-,-,-,-,-,-,-,-,-,-,,28.17,-97.47,-,-,1,,800,Unmodified
19670922.48.207,Summary,1967-09-22,11:29:00,3,Texas,-,-,0,0,0,17,0.1,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.58,-97.78,-,-,1,,801,Unmodified
19670922.48.208,Summary,1967-09-22,11:29:00,3,Texas,-,-,0,0,0,33,0.1,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.73,-97.77,-,-,1,,802,Unmodified
19670922.48.209,Summary,1967-09-22,11:52:00,3,Texas,-,-,0,0,0,10,0.1,Refugio,-,-,-,-,-,-,-,-,-,-,-,-,,28.17,-92.38,-,-,1,,803,Unmodified
19670922.48.210,Summary,1967-09-22,12:00:00,3,Texas,-,-,0,0,0,33,0.1,Kleberg,-,-,-,-,-,-,-,-,-,-,-,-,,27.33,-98.07,-,-,1,,804,Unmodified
19670922.48.211,Summary,1967-09-22,12:08:00,3,Texas,-,-,0,0,0,17,0.5,Jim Wells,-,-,-,-,-,-,-,-,-,-,-,-,,27.78,-98.18,-,-,1,,805,Unmodified
19670922.48.212,Summary,1967-09-22,13:00:00,3,Texas,-,-,0,0,0,20,0.6,Kleberg,-,-,-,-,-,-,-,-,-,-,-,-,,27.53,-97.92,-,-,1,,806,Unmodified
19670922.48.213,Summary,1967-09-22,13:05:00,3,Texas,-,-,0,0,0,33,0.1,San Patricio,-,-,-,-,-,-,-,-,-,-,-,-,,28,-97.35,-,-,1,,807,Unmodified
19670922.48.214,Summary,1967-09-22,13:30:00,3,Texas,-,-,0,0,0,33,0.2,Duval,-,-,-,-,-,-,-,-,-,-,-,-,,27.55,-98.3,-,-,1,,808,Unmodified
19670922.48.215,Summary,1967-09-22,13:30:00,3,Texas,-,-,0,0,0,10,0.1,Jim Wells,-,-,-,-,-,-,-,-,-,-,-,-,,27.72,-98.17,-,-,1,,809,Unmodified
19670922.48.216,Summary,1967-09-22,13:30:00,3,Texas,-,-,1,0,0,10,0.1,Bee,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,28.27,-97.67,-,-,1,,810,Unmodified
19670922.48.217,Summary,1967-09-22,14:44:00,3,Texas,-,-,0,0,0,10,0.1,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.68,-97.35,-,-,1,,811,Unmodified
19670922.48.218,Summary,1967-09-22,14:45:00,3,Texas,-,-,0,0,0,33,0.5,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.85,-97.75,-,-,1,,812,Unmodified
19670922.48.219,Summary,1967-09-22,16:45:00,3,Texas,-,-,0,0,0,10,0.1,Bell,-,-,-,-,-,-,-,-,-,-,-,-,,31.1,-97.37,-,-,1,,813,Unmodified
19670922.48.220,Summary,1967-09-22,19:05:00,3,Texas,-,-,0,0,0,10,0.1,Fayette,-,-,-,-,-,-,-,-,-,-,-,-,,30,-96.85,-,-,1,,814,Unmodified
19670923.48.221,Summary,1967-09-23,12:10:00,3,Texas,-,-,0,0,0,10,0.1,Kleberg,-,-,-,-,-,-,-,-,-,-,-,-,,27.38,-97.78,-,-,1,,815,Unmodified
19670924.48.222,Summary,1967-09-24,17:15:00,3,Texas,-,-,1,0,0,10,0.1,Burnet,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,30.75,-98.22,-,-,1,,816,Unmodified
19670924.48.223,Summary,1967-09-24,19:13:00,3,Texas,-,-,1,0,0,10,0.1,Bexar,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.5,-98.5,-,-,1,,817,Unmodified
19670926.48.224,Summary,1967-09-26,17:50:00,3,Texas,-,-,0,0,0,33,0.1,Midland,-,-,-,-,-,-,-,-,-,-,-,-,,31.92,-102.25,-,-,1,,819,Unmodified
19670927.48.225,Summary,1967-09-27,03:30:00,3,Texas,-,-,1,0,0,10,0.1,Calhoun,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,28.45,-96.58,-,-,1,,821,Unmodified
19671029.48.226,Summary,1967-10-29,14:40:00,3,Texas,-,-,2,0,0,33,0.1,Galveston,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.15,-95.08,-,-,1,,850,Unmodified
19671030.48.227,Summary,1967-10-30,09:00:00,3,Texas,-,-,2,0,0,33,1,Jasper,-,-,-,-,-,-,-,-,-,-,-,-,,30.67,-93.88,-,-,1,,853,Unmodified
19671202.48.228,Summary,1967-12-02,08:45:00,3,Texas,-,-,0,0,0,33,0.1,Harris,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.75,-95.05,-,-,1,,868,Unmodified
19671221.48.229,Summary,1967-12-21,05:45:00,3,Texas,-,-,3,0,0,33,0.1,Hunt,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.1,-96.1,-,-,1,,910,Unmodified
19671221.48.230,Summary,1967-12-21,08:00:00,3,Texas,-,-,0,0,0,33,0.1,Camp,-,-,-,-,-,-,-,-,-,-,-,-,,33,-94.97,-,-,1,,913,Unmodified
19671221.48.231,Summary,1967-12-21,09:00:00,3,Texas,-,-,2,0,0,37,0.2,Harrison,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,32.47,-94.35,-,-,1,,914,Unmodified
19671221.48.232,Summary,1967-12-21,09:00:00,3,Texas,-,-,1,0,0,10,0.1,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,31.92,-94.28,-,-,1,,915,Unmodified
19680118.48.1,Summary,1968-01-18,06:55:00,3,Texas,-,-,1,0,0,33,0.3,Lampasas,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.23,-98.37,-,-,1,,1,Unmodified
19680118.48.2,Summary,1968-01-18,16:45:00,3,Texas,-,-,0,0,0,17,0.2,Kerr,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30,-99.13,-,-,1,,2,Unmodified
19680201.48.3,Summary,1968-02-01,18:05:00,3,Texas,-,-,2,0,0,20,1.3,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.93,-93.92,29.93,-93.9,1,,9,Unmodified
19680310.48.4,Summary,1968-03-10,14:30:00,3,Texas,-,-,1,0,0,67,7.7,Yoakum,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,33.2,-102.87,33.25,-102.75,1,,13,Unmodified
19680310.48.5,Summary,1968-03-10,21:00:00,3,Texas,-,-,0,0,0,20,0.5,Burnet,-,-,-,-,-,-,-,-,-,-,-,<$50,,30.83,-98.03,-,-,1,,14,Unmodified
19680330.48.6,Summary,1968-03-30,21:45:00,3,Texas,-,-,2,0,0,100,3.6,Cooke,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.5,-97.17,33.5,-97.1,1,,40,Unmodified
19680402.48.7,Summary,1968-04-02,17:20:00,3,Texas,-,-,2,0,0,33,2,Carson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.35,-101.38,-,-,1,,41,Unmodified
19680402.48.8,Summary,1968-04-02,18:16:00,3,Texas,-,-,0,0,0,17,0.3,Hall,-,-,-,-,-,-,-,-,-,-,-,-,,34.55,-100.88,-,-,1,,42,Unmodified
19680402.48.9,Summary,1968-04-02,18:20:00,3,Texas,-,-,1,0,0,17,1,Floyd,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.23,-101.27,-,-,1,,43,Unmodified
19680402.48.10,Summary,1968-04-02,21:00:00,3,Texas,-,-,1,0,0,50,8.5,Hall,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.58,-100.43,34.63,-100.3,1,,45,Unmodified
19680408.48.11,Summary,1968-04-08,16:00:00,3,Texas,-,-,0,0,0,17,1,Williamson,-,-,-,-,-,-,-,-,-,-,-,-,,30.78,-97.43,-,-,1,,72,Unmodified
19680419.48.12,Summary,1968-04-19,11:00:00,3,Texas,-,-,2,0,0,23,1.5,Cooke,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.5,-97.05,-,-,1,,89,Unmodified
19680421.48.13,Summary,1968-04-21,20:00:00,3,Texas,-,-,2,0,0,17,1,Angelina,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.2,-94.52,-,-,1,,111,Unmodified
19680422.48.14,Summary,1968-04-22,01:00:00,3,Texas,-,-,0,0,0,10,0.1,Stonewall,-,-,-,-,-,-,-,-,-,-,-,-,,33.08,-100.28,-,-,1,,112,Unmodified
19680422.48.15,Summary,1968-04-22,06:40:00,3,Texas,-,-,1,0,0,20,1.5,Denton,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.17,-97.3,-,-,1,,113,Unmodified
19680422.48.16,Summary,1968-04-22,07:50:00,3,Texas,-,-,1,0,0,17,0.5,Collin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.28,-96.73,-,-,1,,114,Unmodified
19680422.48.17,Summary,1968-04-22,11:08:00,3,Texas,-,-,1,0,0,20,0.3,Tarrant,-,-,-,-,-,-,-,-,-,-,-,-,,32.67,-97.42,-,-,1,,115,Unmodified
19680426.48.18,Summary,1968-04-26,19:00:00,3,Texas,-,-,1,0,0,17,0.3,Ellis,-,-,-,-,-,-,-,-,-,-,-,-,,32.13,-96.93,-,-,1,,135,Unmodified
19680427.48.19,Summary,1968-04-27,19:20:00,3,Texas,-,-,0,0,0,10,0.1,Navarro,-,-,-,-,-,-,-,-,-,-,-,-,,32.12,-96.42,-,-,1,,138,Unmodified
19680503.48.20,Summary,1968-05-03,17:20:00,3,Texas,-,-,0,0,0,17,0.2,Titus,-,-,-,-,-,-,-,-,-,-,-,-,,33.08,-95.08,-,-,1,,146,Unmodified
19680506.48.21,Summary,1968-05-06,13:10:00,3,Texas,-,-,0,0,0,100,12.3,Roberts,Gray,-,-,-,-,-,-,-,-,-,-,-,,35.55,-100.8,35.67,-100.63,1,,147,Unmodified
19680506.48.22,Summary,1968-05-06,13:10:00,3,Texas,-,-,0,0,0,100,12.3,Roberts,Gray,-,-,-,-,-,-,-,-,-,-,-,,35.55,-100.8,35.67,-100.63,1,,148,Unmodified
19680506.48.23,Summary,1968-05-06,16:05:00,3,Texas,-,-,3,0,6,100,0.5,Roberts,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,35.67,-100.63,-,-,1,,149,Unmodified
19680507.48.24,Summary,1968-05-07,15:20:00,3,Texas,-,-,0,0,0,17,2,Wise,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,33.23,-97.67,-,-,1,,155,Unmodified
19680507.48.25,Summary,1968-05-07,16:23:00,3,Texas,-,-,0,0,0,67,1,Parker,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.8,-97.87,-,-,1,,156,Unmodified
19680507.48.26,Summary,1968-05-07,16:30:00,3,Texas,-,-,1,0,0,33,14.7,Parker,-,-,-,-,-,-,-,-,-,-,-,-,,32.8,-97.82,32.88,-97.58,1,,157,Unmodified
19680507.48.27,Summary,1968-05-07,22:45:00,3,Texas,-,-,0,0,1,10,0.2,Nueces,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,27.8,-97.4,-,-,1,,159,Unmodified
19680509.48.28,Summary,1968-05-09,06:29:00,3,Texas,-,-,0,0,0,17,0.5,Victoria,-,-,-,-,-,-,-,-,-,-,-,-,,28.63,-96.88,-,-,1,,161,Unmodified
19680509.48.29,Summary,1968-05-09,06:29:00,3,Texas,-,-,0,0,0,13,0.1,Victoria,-,-,-,-,-,-,-,-,-,-,-,-,,28.62,-96.83,-,-,1,,162,Unmodified
19680509.48.30,Summary,1968-05-09,12:20:00,3,Texas,-,-,0,0,0,17,0.4,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.6,-97.48,-,-,1,,163,Unmodified
19680509.48.31,Summary,1968-05-09,12:30:00,3,Texas,-,-,2,0,1,10,1.5,Nueces,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,27.7,-97.6,-,-,1,,164,Unmodified
19680509.48.32,Summary,1968-05-09,12:45:00,3,Texas,-,-,1,0,0,17,0.4,Nueces,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,27.77,-97.42,-,-,1,,165,Unmodified
19680509.48.33,Summary,1968-05-09,13:35:00,3,Texas,-,-,1,0,0,17,1,Nueces,-,-,-,-,-,-,-,-,-,-,-,<$50,,27.63,-97.32,-,-,1,,166,Unmodified
19680509.48.34,Summary,1968-05-09,13:45:00,3,Texas,-,-,1,0,0,17,1,Nueces,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,27.62,-97.28,-,-,1,,167,Unmodified
19680510.48.35,Summary,1968-05-10,07:15:00,3,Texas,-,-,0,0,0,10,0.1,Austin,-,-,-,-,-,-,-,-,-,-,-,-,,29.93,-96.25,-,-,1,,168,Unmodified
19680510.48.36,Summary,1968-05-10,18:00:00,3,Texas,-,-,0,0,0,100,0.5,Hartley,-,-,-,-,-,-,-,-,-,-,-,-,,35.95,-102.52,-,-,1,,171,Unmodified
19680511.48.37,Summary,1968-05-11,01:20:00,3,Texas,-,-,0,0,0,13,0.1,Atascosa,-,-,-,-,-,-,-,-,-,-,-,-,,29.07,-98.57,-,-,1,,172,Unmodified
19680511.48.38,Summary,1968-05-11,06:00:00,3,Texas,-,-,1,0,0,33,1,Aransas,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,27.92,-97.08,-,-,1,,173,Unmodified
19680511.48.39,Summary,1968-05-11,07:00:00,3,Texas,-,-,0,0,0,10,0.1,Comal,-,-,-,-,-,-,-,-,-,-,-,-,,29.7,-98.12,-,-,1,,174,Unmodified
19680511.48.40,Summary,1968-05-11,12:15:00,3,Texas,-,-,0,0,0,13,0.5,Galveston,-,-,-,-,-,-,-,-,-,-,-,-,,29.37,-94.83,-,-,1,,175,Unmodified
19680511.48.41,Summary,1968-05-11,22:44:00,3,Texas,-,-,2,0,0,33,13.5,Hill,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.17,-97.23,32.28,-97.05,1,,176,Unmodified
19680512.48.42,Summary,1968-05-12,07:05:00,3,Texas,-,-,0,0,0,17,0.1,Galveston,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,29.4,-95.17,-,-,1,,177,Unmodified
19680513.48.43,Summary,1968-05-13,02:42:00,3,Texas,-,-,1,0,0,17,1,Dallas,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,32.67,-96.78,-,-,1,,178,Unmodified
19680513.48.44,Summary,1968-05-13,03:00:00,3,Texas,-,-,2,0,0,33,0.4,Collin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.93,-96.5,-,-,1,,179,Unmodified
19680513.48.45,Summary,1968-05-13,12:17:00,3,Texas,-,-,2,0,0,33,0.2,Johnson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.38,-97.37,-,-,1,,181,Unmodified
19680516.48.46,Summary,1968-05-16,14:35:00,3,Texas,-,-,1,0,0,17,0.1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,,33.67,-98.1,-,-,1,,237,Unmodified
19680516.48.47,Summary,1968-05-16,15:10:00,3,Texas,-,-,3,0,0,23,2,Wilbarger,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.12,-99.33,-,-,1,,238,Unmodified
19680517.48.48,Summary,1968-05-17,10:00:00,3,Texas,-,-,1,0,0,17,1,Coryell,-,-,-,-,-,-,-,-,-,-,-,-,,31.45,-97.98,-,-,1,,243,Unmodified
19680517.48.49,Summary,1968-05-17,20:30:00,3,Texas,-,-,0,0,0,13,0.8,Van Zandt,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,32.57,-95.88,-,-,1,,245,Unmodified
19680517.48.50,Summary,1968-05-17,21:00:00,3,Texas,-,-,0,0,0,13,1,Smith,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,32.23,-95.17,-,-,1,,246,Unmodified
19680524.48.51,Summary,1968-05-24,16:10:00,3,Texas,-,-,3,0,0,67,2,Scurry,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.63,-100.77,-,-,1,,255,Unmodified
19680524.48.52,Summary,1968-05-24,16:20:00,3,Texas,-,-,3,0,0,67,4.1,Scurry,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.63,-100.6,32.63,-100.67,1,,256,Unmodified
19680524.48.53,Summary,1968-05-24,16:40:00,3,Texas,-,-,3,0,0,100,2.7,Scurry,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.63,-100.7,32.65,-100.67,1,,257,Unmodified
19680525.48.54,Summary,1968-05-25,15:00:00,3,Texas,-,-,1,0,0,17,0.3,Parker,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,32.97,-97.8,-,-,1,,261,Unmodified
19680525.48.55,Summary,1968-05-25,21:00:00,3,Texas,-,-,0,0,1,10,0.1,Dallas,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.63,-96.63,-,-,1,,263,Unmodified
19680529.48.56,Summary,1968-05-29,22:00:00,3,Texas,-,-,0,0,0,17,0.5,Knox,-,-,-,-,-,-,-,-,-,-,-,-,,33.42,-99.6,-,-,1,,277,Unmodified
19680530.48.57,Summary,1968-05-30,17:10:00,3,Texas,-,-,0,0,0,67,1,Hartley,-,-,-,-,-,-,-,-,-,-,-,-,,35.98,-102.38,-,-,1,,278,Unmodified
19680531.48.58,Summary,1968-05-31,16:30:00,3,Texas,-,-,0,0,0,17,0.2,Deaf Smith,-,-,-,-,-,-,-,-,-,-,-,-,,34.77,-102.38,-,-,1,,279,Unmodified
19680531.48.59,Summary,1968-05-31,17:10:00,3,Texas,-,-,0,0,0,23,0.1,Crosby,-,-,-,-,-,-,-,-,-,-,-,-,,33.67,-101.38,33.67,-101.38,1,,280,Unmodified
19680531.48.60,Summary,1968-05-31,17:10:00,3,Texas,-,-,2,0,0,3000,5,Hale,Swisher,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.3,-101.92,34.3,-101.87,1,,281,Unmodified
19680531.48.64,Summary,1968-05-31,17:25:00,3,Texas,-,-,1,0,0,33,0.1,Swisher,-,-,-,-,-,-,-,-,-,-,-,-,,34.52,-101.78,34.52,-101.78,1,,285,Unmodified
19680531.48.65,Summary,1968-05-31,19:16:00,3,Texas,-,-,0,0,0,17,2,Hockley,-,-,-,-,-,-,-,-,-,-,-,-,,33.68,-102.17,-,-,1,,286,Unmodified
19680531.48.66,Summary,1968-05-31,21:00:00,3,Texas,-,-,1,0,0,33,4.7,Garza,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.17,-101.25,33.2,-101.18,1,,287,Unmodified
19680603.48.67,Summary,1968-06-03,15:00:00,3,Texas,-,-,0,0,0,17,0.1,Tarrant,-,-,-,-,-,-,-,-,-,-,-,<$50,,32.75,-97.42,-,-,1,,290,Unmodified
19680604.48.68,Summary,1968-06-04,14:23:00,3,Texas,-,-,0,0,0,17,0.5,Willacy,-,-,-,-,-,-,-,-,-,-,-,-,,26.48,-97.75,-,-,1,,293,Unmodified
19680606.48.69,Summary,1968-06-06,16:15:00,3,Texas,-,-,0,0,0,10,0.1,Ochiltree,-,-,-,-,-,-,-,-,-,-,-,-,,36.42,-100.83,-,-,1,,299,Unmodified
19680607.48.70,Summary,1968-06-07,21:25:00,3,Texas,-,-,0,0,0,33,0.5,Sherman,-,-,-,-,-,-,-,-,-,-,-,-,,26.48,-101.7,-,-,1,,305,Unmodified
19680608.48.71,Summary,1968-06-08,18:15:00,3,Texas,-,-,1,0,0,100,42.8,Lynn,Garza,Crosby,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.17,-101.7,33.47,-101.05,1,,308,Unmodified
19680608.48.72,Summary,1968-06-08,21:00:00,3,Texas,-,-,1,0,0,33,26.7,Lynn,Lubbock,Crosby,-,-,-,-,-,-,-,-,-,-,,33.28,-101.8,33.5,-101.42,1,,310,Unmodified
19680608.48.73,Summary,1968-06-08,21:00:00,3,Texas,-,-,0,0,0,33,5.4,Lynn,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,33.23,-101.58,33.28,-101.52,1,,311,Unmodified
19680609.48.74,Summary,1968-06-09,08:30:00,3,Texas,-,-,0,0,0,17,1,Armstrong,-,-,-,-,-,-,-,-,-,-,-,-,,34.95,-101.2,-,-,1,,312,Unmodified
19680609.48.75,Summary,1968-06-09,13:30:00,3,Texas,-,-,1,0,0,100,0.1,Hemphill,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,36.03,-100.27,-,-,1,,313,Unmodified
19680609.48.76,Summary,1968-06-09,17:00:00,3,Texas,-,-,1,0,0,33,5.9,Hale,Swisher,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.3,-101.92,34.35,-101.83,1,,318,Unmodified
19680614.48.77,Summary,1968-06-14,16:55:00,3,Texas,-,-,0,0,0,67,1,Ector,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.92,-102.23,-,-,1,,349,Unmodified
19680616.48.79,Summary,1968-06-16,15:00:00,3,Texas,-,-,1,0,0,10,0.1,Bailey,-,-,-,-,-,-,-,-,-,-,-,-,,34.23,-102.72,-,-,1,,351,Unmodified
19680616.48.78,Summary,1968-06-16,21:46:00,3,Texas,-,-,0,0,0,33,1,Martin,-,-,-,-,-,-,-,-,-,-,-,-,,32.22,-101.73,-,-,1,,352,Unmodified
19680620.48.80,Summary,1968-06-20,14:05:00,3,Texas,-,-,1,0,0,17,0.2,Cameron,-,-,-,-,-,-,-,-,-,-,-,-,,26.13,-97.78,-,-,1,,362,Unmodified
19680622.48.81,Summary,1968-06-22,17:20:00,3,Texas,-,-,0,0,0,10,0.1,Washington,-,-,-,-,-,-,-,-,-,-,-,-,,30.23,-96.38,-,-,1,,376,Unmodified
19680623.48.82,Summary,1968-06-23,13:10:00,3,Texas,-,-,1,0,0,17,0.1,Wharton,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,29.18,-96.27,-,-,1,,381,Unmodified
19680623.48.83,Summary,1968-06-23,13:10:00,3,Texas,-,-,1,0,0,17,0.1,Wharton,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,29.18,-96.27,-,-,1,,382,Unmodified
19680623.48.84,Summary,1968-06-23,13:10:00,3,Texas,-,-,1,0,0,17,0.1,Wharton,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,29.18,-96.27,-,-,1,,383,Unmodified
19680624.48.85,Summary,1968-06-24,05:30:00,3,Texas,-,-,2,0,0,33,0.5,Smith,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.5,-95.42,-,-,1,,391,Unmodified
19680624.48.86,Summary,1968-06-24,10:00:00,3,Texas,-,-,1,0,0,100,0.8,San Augustine,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.53,-94.28,-,-,1,,392,Unmodified
19680625.48.87,Summary,1968-06-25,18:00:00,3,Texas,-,-,1,0,0,13,2,Parker,-,-,-,-,-,-,-,-,-,-,-,-,,32.65,-97.95,-,-,1,,413,Unmodified
19680717.48.88,Summary,1968-07-17,17:30:00,3,Texas,-,-,0,0,0,100,0.5,Carson,-,-,-,-,-,-,-,-,-,-,-,-,,35.42,-101.18,-,-,1,,450,Unmodified
19680717.48.89,Summary,1968-07-17,20:02:00,3,Texas,-,-,0,0,0,33,4.5,Carson,Gray,-,-,-,-,-,-,-,-,-,-,-,,35.47,-101.1,35.5,-101.03,1,,455,Unmodified
19680717.48.90,Summary,1968-07-17,20:02:00,3,Texas,-,-,0,0,0,33,3.8,Carson,Gray,-,-,-,-,-,-,-,-,-,-,-,,35.52,-101.03,35.57,-101,1,,456,Unmodified
19680717.48.91,Summary,1968-07-17,20:35:00,3,Texas,-,-,0,0,0,10,0.1,Wheeler,-,-,-,-,-,-,-,-,-,-,-,-,,35.28,-100.32,-,-,1,,457,Unmodified
19680801.48.92,Summary,1968-08-01,10:00:00,3,Texas,-,-,0,0,0,13,0.2,Cameron,-,-,-,-,-,-,-,-,-,-,-,-,,26.23,-97.5,-,-,1,,480,Unmodified
19680808.48.93,Summary,1968-08-08,12:15:00,3,Texas,-,-,0,0,0,13,0.1,Brazoria,-,-,-,-,-,-,-,-,-,-,-,-,,29.23,-95.23,-,-,1,,499,Unmodified
19680814.48.94,Summary,1968-08-14,14:00:00,3,Texas,-,-,1,0,0,17,1,Hartley,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.72,-102.33,-,-,1,,513,Unmodified
19680814.48.95,Summary,1968-08-14,16:30:00,3,Texas,-,-,0,0,0,10,0.1,Roberts,-,-,-,-,-,-,-,-,-,-,-,-,,35.73,-100.73,-,-,1,,515,Unmodified
19680814.48.96,Summary,1968-08-14,16:40:00,3,Texas,-,-,0,0,0,17,0.2,Potter,-,-,-,-,-,-,-,-,-,-,-,-,,35.2,-102.17,-,-,1,,516,Unmodified
19680824.48.97,Summary,1968-08-24,15:30:00,3,Texas,-,-,0,0,0,33,3.3,Yoakum,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.17,-102.87,33.17,-102.82,1,,540,Unmodified
19680824.48.98,Summary,1968-08-24,15:30:00,3,Texas,-,-,0,0,0,17,1,Yoakum,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.17,-102.87,-,-,1,,541,Unmodified
19680826.48.99,Summary,1968-08-26,15:00:00,3,Texas,-,-,0,0,0,10,0.1,Hall,-,-,-,-,-,-,-,-,-,-,-,-,,34.63,-100.72,-,-,1,,542,Unmodified
19680905.48.100,Summary,1968-09-05,18:00:00,3,Texas,-,-,1,0,0,17,0.2,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.5,-95,-,-,1,,548,Unmodified
19680909.48.101,Summary,1968-09-09,16:00:00,3,Texas,-,-,1,0,2,50,0.1,Bexar,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.33,-98.48,-,-,1,,552,Unmodified
19680915.48.102,Summary,1968-09-15,07:00:00,3,Texas,-,-,0,0,0,50,0.1,Brazoria,-,-,-,-,-,-,-,-,-,-,-,-,,29.05,-95.45,-,-,1,,559,Unmodified
19680916.48.103,Summary,1968-09-16,17:45:00,3,Texas,-,-,1,0,0,33,0.1,Nueces,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,27.78,-97.45,-,-,1,,562,Unmodified
