Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20080529.20.985,Summary,2008-05-29,20:30:00,3,Kansas,Nebraska,-,3,0,0,1320,55.22,Jewell,Republic,Thayer,Jefferson,-,-,-,-,-,-,-,-,$2.802,,39.72,-97.97,40.21,-97.1,2,,985,Unmodified
20080529.20.985,State,2008-05-29,20:30:00,3,Kansas,,,3,0,0,1320,31.84,Jewell,Republic,-,-,-,-,-,-,-,-,-,-,$1.002,,39.72,-97.97,40,-97.5,2,,985,Unmodified
20080529.20.985,State,2008-05-29,21:12:00,3,Nebraska,,,2,0,0,400,23.38,Thayer,Jefferson,-,-,-,-,-,-,-,-,-,-,$1.8,,40,-97.5,40.21,-97.1,2,,985,Unmodified
20080529.31.987,Summary,2008-05-29,22:25:00,3,Nebraska,-,-,2,0,0,440,10.81,Gage,-,-,-,-,-,-,-,-,-,-,-,$0.75,,40.34,-96.71,40.35,-96.5,1,,987,Unmodified
20080601.31.1012,Summary,2008-06-01,17:45:00,3,Nebraska,-,-,0,0,0,20,0.1,Cherry,-,-,-,-,-,-,-,-,-,-,-,-,,42.18,-100.47,-,-,1,,1012,Unmodified
20080604.31.1042,Summary,2008-06-04,15:53:00,3,Nebraska,-,-,0,0,0,25,3.61,Howard,-,-,-,-,-,-,-,-,-,-,-,$0.05,,41.36,-98.63,41.38,-98.57,1,,1042,Unmodified
20080604.31.1045,Summary,2008-06-04,16:49:00,3,Nebraska,-,-,1,0,0,30,0.86,Chase,-,-,-,-,-,-,-,-,-,-,-,$0.095,,40.39,-101.93,40.4,-101.92,1,,1045,Unmodified
20080604.31.1047,Summary,2008-06-04,17:08:00,3,Nebraska,-,-,1,0,0,20,0.1,Chase,-,-,-,-,-,-,-,-,-,-,-,$0.03,,40.38,-101.79,-,-,1,,1047,Unmodified
20080604.31.1048,Summary,2008-06-04,17:13:00,3,Nebraska,-,-,0,0,0,20,0.1,Chase,-,-,-,-,-,-,-,-,-,-,-,$0.025,,40.39,-101.74,-,-,1,,1048,Unmodified
20080604.31.1053,Summary,2008-06-04,17:53:00,3,Nebraska,-,-,0,0,0,20,0.1,Chase,-,-,-,-,-,-,-,-,-,-,-,-,,40.43,-101.36,-,-,1,,1053,Unmodified
20080604.31.1055,Summary,2008-06-04,18:10:00,3,Nebraska,-,-,0,0,0,20,0.1,Hayes,-,-,-,-,-,-,-,-,-,-,-,-,,40.43,-101.16,-,-,1,,1055,Unmodified
20080604.31.1056,Summary,2008-06-04,18:25:00,3,Nebraska,-,-,1,0,0,440,5.59,Seward,Butler,-,-,-,-,-,-,-,-,-,-,-,,41.01,-97.27,41.06,-97.19,1,,1056,Unmodified
20080604.31.1058,Summary,2008-06-04,18:44:00,3,Nebraska,-,-,1,0,0,440,3.79,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,41.07,-97.24,41.07,-97.17,1,,1058,Unmodified
20080604.31.1060,Summary,2008-06-04,19:00:00,3,Nebraska,-,-,1,0,0,220,5.5,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,41.08,-97.11,41.09,-97.01,1,,1060,Unmodified
20080604.31.1065,Summary,2008-06-04,19:37:00,3,Nebraska,-,-,1,0,0,880,6.47,Saunders,-,-,-,-,-,-,-,-,-,-,-,-,,41.04,-96.74,41.05,-96.61,1,,1065,Unmodified
20080604.31.1066,Summary,2008-06-04,19:55:00,3,Nebraska,-,-,1,0,0,440,4.88,Saunders,-,-,-,-,-,-,-,-,-,-,-,-,,41.07,-96.7,41.08,-96.61,1,,1066,Unmodified
20080604.31.1071,Summary,2008-06-04,22:23:00,3,Nebraska,-,-,0,0,0,25,0.1,Phelps,-,-,-,-,-,-,-,-,-,-,-,-,,40.53,-99.63,-,-,1,,1071,Unmodified
20080604.31.1072,Summary,2008-06-04,22:28:00,3,Nebraska,-,-,0,0,0,25,0.1,Gosper,-,-,-,-,-,-,-,-,-,-,-,-,,40.58,-99.75,-,-,1,,1072,Unmodified
20080605.31.1080,Summary,2008-06-05,14:40:00,3,Nebraska,-,-,2,0,0,50,29.85,Rock,Holt,-,-,-,-,-,-,-,-,-,-,$0.2,,42.2,-99.46,42.55,-99.12,1,,1080,Unmodified
20080605.31.1087,Summary,2008-06-05,17:20:00,3,Nebraska,-,-,1,0,0,100,2.58,Nemaha,-,-,-,-,-,-,-,-,-,-,-,-,,40.29,-96.06,40.33,-96.05,1,,1087,Unmodified
20080605.31.1088,Summary,2008-06-05,17:23:00,3,Nebraska,-,-,1,0,0,220,6.52,Nemaha,-,-,-,-,-,-,-,-,-,-,-,-,,40.29,-96.06,40.38,-96.01,1,,1088,Unmodified
20080605.31.1089,Summary,2008-06-05,17:35:00,3,Nebraska,-,-,1,0,0,100,0.69,Nemaha,-,-,-,-,-,-,-,-,-,-,-,-,,40.4,-96.03,40.41,-96.02,1,,1089,Unmodified
20080605.31.1096,Summary,2008-06-05,18:33:00,3,Nebraska,-,-,0,0,0,100,1.29,Richardson,-,-,-,-,-,-,-,-,-,-,-,-,,40.01,-95.52,40.02,-95.51,1,,1096,Unmodified
20080605.31.1097,Summary,2008-06-05,18:39:00,3,Nebraska,Missouri,-,2,0,0,880,28.89,Richardson,Holt,Atchison,-,-,-,-,-,-,-,-,-,$0.46,,40.08,-95.52,40.27,-95.38,2,,1097,Unmodified
20080605.31.1097,State,2008-06-05,18:39:00,3,Nebraska,,,2,0,0,880,8.67,Richardson,-,-,-,-,-,-,-,-,-,-,-,-,,40.08,-95.52,40.21,-95.48,2,,1097,Unmodified
20080605.31.1097,State,2008-06-05,18:49:00,3,Missouri,,,1,0,0,100,20.22,Holt,Atchison,-,-,-,-,-,-,-,-,-,-,$0.46,,40.21,-95.48,40.27,-95.38,2,,1097,Unmodified
20080608.31.1154,Summary,2008-06-08,01:10:00,3,Nebraska,-,-,2,0,0,440,16.18,Sarpy,Douglas,-,-,-,-,-,-,-,-,-,-,-,,41.14,-96.28,41.24,-96.09,1,,1154,Unmodified
20080608.31.1155,Summary,2008-06-08,01:22:00,3,Nebraska,-,-,2,0,3,440,2.71,Douglas,-,-,-,-,-,-,-,-,-,-,-,-,,41.19,-96.14,41.23,-96.12,1,,1155,Unmodified
20080611.31.1175,Summary,2008-06-11,17:25:00,3,Nebraska,Iowa,-,3,4,48,440,14.23,Burt,Harrison,Monona,-,-,-,-,-,-,-,-,-,-,,41.8,-96.12,41.9,-95.88,2,,1175,Unmodified
20080611.31.1175,State,2008-06-11,17:25:00,3,Nebraska,,,1,0,0,440,1.27,Burt,-,-,-,-,-,-,-,-,-,-,-,-,,41.8,-96.12,41.81,-96.1,2,,1175,Unmodified
20080611.31.1175,State,2008-06-11,17:27:00,3,Iowa,,,3,4,48,440,12.96,Harrison,Monona,-,-,-,-,-,-,-,-,-,-,-,,41.81,-96.1,41.9,-95.88,2,,1175,Unmodified
20080611.31.1180,Summary,2008-06-11,17:59:00,3,Nebraska,-,-,0,0,0,40,0.12,Douglas,-,-,-,-,-,-,-,-,-,-,-,-,,41.37,-96.24,41.37,-96.24,1,,1180,Unmodified
20080611.31.1190,Summary,2008-06-11,18:39:00,3,Nebraska,-,-,0,0,0,40,0.22,Cass,-,-,-,-,-,-,-,-,-,-,-,-,,40.96,-96.44,40.96,-96.44,1,,1190,Unmodified
20080611.31.1192,Summary,2008-06-11,18:50:00,3,Nebraska,-,-,1,0,0,80,5.36,Cass,-,-,-,-,-,-,-,-,-,-,-,-,,40.97,-96.2,41.02,-96.12,1,,1192,Unmodified
20080611.31.1198,Summary,2008-06-11,19:38:00,3,Nebraska,-,-,0,0,0,40,0.21,Jefferson,-,-,-,-,-,-,-,-,-,-,-,-,,40.21,-97.08,40.21,-97.08,1,,1198,Unmodified
20080617.31.1247,Summary,2008-06-17,19:06:00,3,Nebraska,-,-,0,0,0,20,0.1,Brown,-,-,-,-,-,-,-,-,-,-,-,$0.01,,42.55,-99.95,-,-,1,,1247,Unmodified
20080617.31.1248,Summary,2008-06-17,20:20:00,3,Nebraska,-,-,0,0,0,20,0.1,Brown,-,-,-,-,-,-,-,-,-,-,-,-,,42.26,-99.86,-,-,1,,1248,Unmodified
20080618.31.1250,Summary,2008-06-18,16:01:00,3,Nebraska,-,-,0,0,0,10,0.25,Red Willow,-,-,-,-,-,-,-,-,-,-,-,-,,40.21,-100.63,-,-,1,,1250,Unmodified
20080619.31.1263,Summary,2008-06-19,17:45:00,3,Nebraska,-,-,0,0,0,40,0.1,Lancaster,-,-,-,-,-,-,-,-,-,-,-,-,,40.91,-96.6,40.91,-96.6,1,,1263,Unmodified
20080623.31.1282,Summary,2008-06-23,23:04:00,3,Nebraska,-,-,0,0,0,20,0.1,Hooker,-,-,-,-,-,-,-,-,-,-,-,-,,41.82,-101.35,-,-,1,,1282,Unmodified
20080623.31.1283,Summary,2008-06-23,23:52:00,3,Nebraska,-,-,0,0,0,75,5.06,Dawson,-,-,-,-,-,-,-,-,-,-,-,$0.04,,40.78,-100.03,40.8,-99.94,1,,1283,Unmodified
20080626.31.1287,Summary,2008-06-26,18:15:00,3,Nebraska,-,-,0,0,0,20,0.2,Cherry,-,-,-,-,-,-,-,-,-,-,-,$0.003,,42.13,-100.83,-,-,1,,1287,Unmodified
20080708.31.1317,Summary,2008-07-08,15:57:00,3,Nebraska,-,-,0,0,0,25,0.1,Thayer,-,-,-,-,-,-,-,-,-,-,-,-,,40.33,-97.67,-,-,1,,1317,Unmodified
20080708.31.1318,Summary,2008-07-08,16:36:00,3,Nebraska,-,-,0,0,0,10,0.05,Lancaster,-,-,-,-,-,-,-,-,-,-,-,-,,40.65,-96.47,-,-,1,,1318,Unmodified
20080714.31.1349,Summary,2008-07-14,15:35:00,3,Nebraska,-,-,0,0,0,20,0.2,Perkins,-,-,-,-,-,-,-,-,-,-,-,-,,40.85,-102.01,-,-,1,,1349,Unmodified
20080811.31.1416,Summary,2008-08-11,18:05:00,3,Nebraska,-,-,0,0,0,10,0.1,Cherry,-,-,-,-,-,-,-,-,-,-,-,-,,42.26,-100.32,-,-,1,,1416,Unmodified
20080813.31.1420,Summary,2008-08-13,18:41:00,3,Nebraska,-,-,0,0,0,20,0.4,Deuel,-,-,-,-,-,-,-,-,-,-,-,-,,41.17,-102.31,41.17,-102.3,1,,1420,Unmodified
20090323.31.157112,Summary,2009-03-23,12:45:00,3,Nebraska,-,-,0,0,0,10,0.1,Cherry,-,-,-,-,-,-,-,-,-,-,-,$0.001,,42.16,-100.62,42.16,-100.62,1,,78,Unmodified
20090323.31.157113,Summary,2009-03-23,14:24:00,3,Nebraska,-,-,2,0,0,10,0.22,Holt,-,-,-,-,-,-,-,-,-,-,-,$0.02,,42.5614,-98.6571,42.5646,-98.657,1,,79,Unmodified
20090323.31.155238,Summary,2009-03-23,15:15:00,3,Nebraska,-,-,1,0,0,75,1.79,Knox,-,-,-,-,-,-,-,-,-,-,-,-,,42.804,-97.8799,42.8284,-97.8683,1,,81,Unmodified
20090323.31.153802,Summary,2009-03-23,15:31:00,3,Nebraska,-,-,1,0,0,50,2.42,Lancaster,-,-,-,-,-,-,-,-,-,-,-,-,,40.5671,-96.6347,40.5946,-96.6062,1,,82,Unmodified
20090323.31.153803,Summary,2009-03-23,15:36:00,3,Nebraska,-,-,2,0,0,50,1.6,Lancaster,-,-,-,-,-,-,-,-,-,-,-,-,,40.6234,-96.5945,40.6432,-96.5788,1,,83,Unmodified
20090323.31.153805,Summary,2009-03-23,15:41:00,3,Nebraska,-,-,1,0,5,50,10.82,Lancaster,Otoe,Cass,-,-,-,-,-,-,-,-,-,-,,40.682,-96.5506,40.8054,-96.4267,1,,84,Unmodified
20090323.31.153809,Summary,2009-03-23,15:52:00,3,Nebraska,-,-,1,0,3,50,3.99,Cass,-,-,-,-,-,-,-,-,-,-,-,-,,40.8142,-96.4383,40.8582,-96.3891,1,,85,Unmodified
20090323.31.153810,Summary,2009-03-23,15:59:00,3,Nebraska,-,-,1,0,0,880,10.65,Cass,-,-,-,-,-,-,-,-,-,-,-,<$50,,40.8712,-96.3863,41.0009,-96.2759,1,,86,Unmodified
20090404.31.163934,Summary,2009-04-04,14:40:00,3,Nebraska,-,-,0,0,0,50,3.03,Clay,-,-,-,-,-,-,-,-,-,-,-,$0.06,,40.3966,-98.1018,40.43,-98.139,1,,174,Unmodified
20090404.31.163930,Summary,2009-04-04,15:45:00,3,Nebraska,-,-,0,0,0,25,0.1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,,40.6,-97.8309,40.6,-97.8309,1,,175,Unmodified
20090404.31.153257,Summary,2009-04-04,16:15:00,3,Nebraska,-,-,0,0,0,75,2.46,Gage,-,-,-,-,-,-,-,-,-,-,-,-,,40.3,-96.73,40.3356,-96.7322,1,,176,Unmodified
20090512.31.169622,Summary,2009-05-12,18:21:00,3,Nebraska,-,-,0,0,0,10,3.46,Hooker,-,-,-,-,-,-,-,-,-,-,-,$0.005,,41.8415,-101.193,41.8249,-101.13,1,,518,Unmodified
20090523.31.169593,Summary,2009-05-23,14:27:00,3,Nebraska,-,-,0,0,0,10,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,41.08,-100.49,41.08,-100.49,1,,566,Unmodified
20090601.31.164066,Summary,2009-06-01,20:57:00,3,Nebraska,-,-,0,0,0,25,0.5,Red Willow,-,-,-,-,-,-,-,-,-,-,-,-,,40.0663,-100.692,40.0663,-100.692,1,,588,Unmodified
20090605.31.166964,Summary,2009-06-05,17:49:00,3,Nebraska,-,-,0,0,0,30,0.1,Banner,-,-,-,-,-,-,-,-,-,-,-,-,,41.4891,-103.947,41.4891,-103.947,1,,611,Unmodified
20090605.31.168150,Summary,2009-06-05,21:53:00,3,Nebraska,-,-,0,0,0,20,0.1,Keith,-,-,-,-,-,-,-,-,-,-,-,$0.006,,41.2024,-101.37,41.2024,-101.37,1,,613,Unmodified
20090607.56.166999,Summary,2009-06-07,13:03:00,3,Wyoming,Nebraska,-,0,0,0,25,3.95,Goshen,Banner,-,-,-,-,-,-,-,-,-,-,-,,41.5891,-104.115,41.6331,-104.018,2,,618,Unmodified
20090607.56.166999,State,2009-06-07,13:03:00,3,Wyoming,,,0,0,0,25,3.45,Goshen,-,-,-,-,-,-,-,-,-,-,-,-,,41.5891,-104.115,41.6103,-104.023,2,,618,Unmodified
20090607.56.166999,State,2009-06-07,13:10:00,3,Nebraska,,,0,0,0,25,0.5,Banner,-,-,-,-,-,-,-,-,-,-,-,-,,41.6331,-104.018,41.6331,-104.018,2,,618,Unmodified
20090609.31.167430,Summary,2009-06-09,14:12:00,3,Nebraska,-,-,0,0,0,30,0.1,Cheyenne,-,-,-,-,-,-,-,-,-,-,-,-,,41.22,-103.32,41.22,-103.32,1,,635,Unmodified
20090609.31.168087,Summary,2009-06-09,15:15:00,3,Nebraska,-,-,0,0,0,10,0.1,Cherry,-,-,-,-,-,-,-,-,-,-,-,-,,42.16,-101.67,42.16,-101.67,1,,636,Unmodified
20090610.31.167432,Summary,2009-06-10,12:59:00,3,Nebraska,-,-,0,0,0,40,0.1,Scotts Bluff,-,-,-,-,-,-,-,-,-,-,-,-,,41.8601,-103.734,41.8601,-103.734,1,,641,Unmodified
20090610.31.167440,Summary,2009-06-10,14:38:00,3,Nebraska,-,-,0,0,0,30,3.72,Morrill,-,-,-,-,-,-,-,-,-,-,-,$0.01,,41.7722,-103.392,41.779,-103.32,1,,644,Unmodified
20090615.31.167321,Summary,2009-06-15,15:32:00,3,Nebraska,-,-,0,0,0,20,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,41.1479,-101.201,41.1479,-101.201,1,,699,Unmodified
20090615.31.184930,Summary,2009-06-15,19:18:00,3,Nebraska,-,-,0,0,0,250,0.69,Adams,-,-,-,-,-,-,-,-,-,-,-,$0.05,,40.511,-98.572,40.503,-98.564,1,,719,Unmodified
20090615.31.184929,Summary,2009-06-15,19:37:00,3,Nebraska,-,-,0,0,0,20,0.1,Buffalo,-,-,-,-,-,-,-,-,-,-,-,-,,40.7366,-98.73,40.7366,-98.73,1,,720,Unmodified
20090617.31.165356,Summary,2009-06-17,13:18:00,3,Nebraska,-,-,0,0,0,25,0.46,Gage,-,-,-,-,-,-,-,-,-,-,-,-,,40.01,-96.8,40.0158,-96.7959,1,,748,Unmodified
20090617.31.184942,Summary,2009-06-17,17:54:00,3,Nebraska,-,-,1,0,0,200,1.11,Buffalo,-,-,-,-,-,-,-,-,-,-,-,$0.1,,40.876,-98.892,40.8698,-98.8724,1,,754,Unmodified
20090617.31.184944,Summary,2009-06-17,18:05:00,3,Nebraska,-,-,0,0,0,25,0.21,Buffalo,-,-,-,-,-,-,-,-,-,-,-,-,,40.865,-98.874,40.8645,-98.8701,1,,755,Unmodified
20090617.31.184946,Summary,2009-06-17,18:10:00,3,Nebraska,-,-,0,0,0,100,3.57,Buffalo,-,-,-,-,-,-,-,-,-,-,-,-,,40.8524,-98.8092,40.8481,-98.7412,1,,756,Unmodified
20090617.31.166294,Summary,2009-06-17,18:50:00,3,Nebraska,-,-,0,0,0,20,0.1,Custer,-,-,-,-,-,-,-,-,-,-,-,-,,41.06,-99.5,41.06,-99.5,1,,759,Unmodified
20090617.31.184948,Summary,2009-06-17,19:38:00,3,Nebraska,-,-,0,0,0,20,1.86,Hall,-,-,-,-,-,-,-,-,-,-,-,$0.005,,40.882,-98.389,40.892,-98.356,1,,762,Unmodified
20090617.31.184950,Summary,2009-06-17,19:50:00,3,Nebraska,-,-,0,0,0,25,0.99,Hamilton,-,-,-,-,-,-,-,-,-,-,-,-,,40.8627,-98.251,40.8526,-98.2376,1,,763,Unmodified
20090617.31.184952,Summary,2009-06-17,19:59:00,3,Nebraska,-,-,2,0,0,450,5.12,Hamilton,-,-,-,-,-,-,-,-,-,-,-,$0.25,,40.8726,-98.1657,40.8776,-98.068,1,,765,Unmodified
20090623.31.168437,Summary,2009-06-23,18:07:00,3,Nebraska,-,-,0,0,0,20,3,Logan,-,-,-,-,-,-,-,-,-,-,-,-,,41.6003,-100.587,41.5602,-100.564,1,,812,Unmodified
20090623.31.168431,Summary,2009-06-23,19:54:00,3,Nebraska,-,-,0,0,0,30,0.1,Custer,-,-,-,-,-,-,-,-,-,-,-,-,,41.3498,-100.244,41.3498,-100.244,1,,814,Unmodified
20090624.31.169326,Summary,2009-06-24,22:43:00,3,Nebraska,-,-,2,0,0,20,4.56,Rock,-,-,-,-,-,-,-,-,-,-,-,$0.2,,42.64,-99.3288,42.5933,-99.2653,1,,827,Unmodified
20090626.31.169382,Summary,2009-06-26,19:15:00,3,Nebraska,-,-,0,0,0,20,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,$0.001,,41.1011,-100.904,41.1011,-100.904,1,,843,Unmodified
20090626.31.169383,Summary,2009-06-26,19:22:00,3,Nebraska,-,-,1,0,0,20,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,$0.152,,41.15,-100.818,41.15,-100.818,1,,844,Unmodified
20090713.31.173253,Summary,2009-07-13,20:20:00,3,Nebraska,-,-,2,0,0,20,0.1,Cherry,-,-,-,-,-,-,-,-,-,-,-,$0.025,,42.8297,-100.755,42.8297,-100.755,1,,889,Unmodified
20090924.31.196903,Summary,2009-09-24,13:45:00,3,Nebraska,-,-,0,0,0,20,0.1,Furnas,-,-,-,-,-,-,-,-,-,-,-,-,,40.14,-99.73,40.14,-99.73,1,,1028,Unmodified
20100429.31.178,Summary,2010-04-29,19:22:00,3,Nebraska,-,-,1,0,0,300,2.89,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$0.65,,40.1,-96.9962,40.1369,-96.9705,1,,178,Unmodified
20100516.31.349,Summary,2010-05-16,15:14:00,3,Nebraska,-,-,0,0,0,10,0.25,Dundy,-,-,-,-,-,-,-,-,-,-,-,-,,40.28,-101.83,40.28,-101.83,1,,349,Unmodified
20100518.31.365,Summary,2010-05-18,17:48:00,3,Nebraska,-,-,0,0,0,25,0.25,Kimball,-,-,-,-,-,-,-,-,-,-,-,-,,41.1788,-103.968,41.1788,-103.968,1,,365,Unmodified
20100522.31.428,Summary,2010-05-22,19:45:00,3,Nebraska,-,-,0,0,0,20,1.03,Cherry,-,-,-,-,-,-,-,-,-,-,-,$0.042,,42.9399,-100.274,42.9387,-100.253,1,,428,Unmodified
20100522.31.431,Summary,2010-05-22,20:30:00,3,Nebraska,-,-,2,0,0,20,9.01,Keya Paha,-,-,-,-,-,-,-,-,-,-,-,$0.12,,42.9429,-99.9172,42.9902,-99.7511,1,,431,Unmodified
20100524.31.446,Summary,2010-05-24,11:34:00,3,Nebraska,-,-,0,0,0,75,0.5,Kimball,-,-,-,-,-,-,-,-,-,-,-,-,,41.23,-103.67,41.23,-103.67,1,,446,Unmodified
20100524.31.447,Summary,2010-05-24,12:11:00,3,Nebraska,-,-,0,0,0,50,0.25,Scotts Bluff,-,-,-,-,-,-,-,-,-,-,-,-,,41.94,-103.51,41.94,-103.51,1,,447,Unmodified
20100524.31.448,Summary,2010-05-24,12:16:00,3,Nebraska,-,-,0,0,0,50,0.25,Scotts Bluff,-,-,-,-,-,-,-,-,-,-,-,-,,41.82,-103.67,41.82,-103.67,1,,448,Unmodified
20100524.31.449,Summary,2010-05-24,12:38:00,3,Nebraska,-,-,0,0,0,100,0.25,Kimball,-,-,-,-,-,-,-,-,-,-,-,-,,41.2743,-103.812,41.2743,-103.812,1,,449,Unmodified
20100524.31.454,Summary,2010-05-24,14:11:00,3,Nebraska,-,-,0,0,0,50,0.25,Box Butte,-,-,-,-,-,-,-,-,-,-,-,-,,42.2023,-103.018,42.2023,-103.018,1,,454,Unmodified
20100601.31.509,Summary,2010-06-01,13:58:00,3,Nebraska,-,-,0,0,0,100,1.38,Wayne,-,-,-,-,-,-,-,-,-,-,-,-,,42.135,-96.8568,42.1277,-96.8819,1,,509,Unmodified
20100601.31.511,Summary,2010-06-01,17:05:00,3,Nebraska,-,-,1,0,0,200,0.55,Cass,-,-,-,-,-,-,-,-,-,-,-,$0.004,,41.0035,-96.0641,41.0025,-96.0536,1,,511,Unmodified
20100603.31.522,Summary,2010-06-03,17:30:00,3,Nebraska,-,-,0,0,0,10,0.1,Custer,-,-,-,-,-,-,-,-,-,-,-,-,,41.3505,-99.5197,41.351,-99.5189,1,,522,Unmodified
20100606.31.578,Summary,2010-06-06,20:31:00,3,Nebraska,-,-,0,0,0,20,2.02,Chase,-,-,-,-,-,-,-,-,-,-,-,-,,40.52,-101.56,40.4919,-101.549,1,,578,Unmodified
20100607.31.579,Summary,2010-06-07,18:20:00,3,Nebraska,-,-,0,0,0,100,0.5,Sioux,-,-,-,-,-,-,-,-,-,-,-,-,,42.01,-103.66,42.01,-103.66,1,,579,Unmodified
20100607.31.581,Summary,2010-06-07,19:23:00,3,Nebraska,-,-,1,0,0,100,21,Scotts Bluff,Morrill,-,-,-,-,-,-,-,-,-,-,$0.06,,41.87,-103.645,41.7193,-103.361,1,,581,Unmodified
20100607.31.582,Summary,2010-06-07,19:24:00,3,Nebraska,-,-,0,0,0,100,2,Box Butte,-,-,-,-,-,-,-,-,-,-,-,-,,42.1205,-102.908,42.1205,-102.908,1,,582,Unmodified
20100607.31.583,Summary,2010-06-07,19:25:00,3,Nebraska,-,-,0,0,0,100,0.25,Scotts Bluff,-,-,-,-,-,-,-,-,-,-,-,-,,41.82,-103.631,41.82,-103.631,1,,583,Unmodified
20100607.31.584,Summary,2010-06-07,19:28:00,3,Nebraska,-,-,0,0,0,100,0.25,Scotts Bluff,-,-,-,-,-,-,-,-,-,-,-,-,,41.8698,-103.614,41.8698,-103.614,1,,584,Unmodified
20100607.31.586,Summary,2010-06-07,20:28:00,3,Nebraska,-,-,0,0,0,100,1,Morrill,-,-,-,-,-,-,-,-,-,-,-,-,,41.5488,-102.782,41.5488,-102.782,1,,586,Unmodified
20100611.31.611,Summary,2010-06-11,21:03:00,3,Nebraska,-,-,0,0,0,20,0.1,Gosper,-,-,-,-,-,-,-,-,-,-,-,-,,40.4842,-99.85,40.4842,-99.85,1,,611,Unmodified
20100611.31.612,Summary,2010-06-11,23:00:00,3,Nebraska,-,-,0,0,0,10,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,41.15,-101.11,41.15,-101.11,1,,612,Unmodified
20100611.31.613,Summary,2010-06-11,23:15:00,3,Nebraska,-,-,0,0,0,10,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,41.13,-100.89,41.13,-100.89,1,,613,Unmodified
20100613.31.626,Summary,2010-06-13,17:33:00,3,Nebraska,-,-,1,0,0,300,1.78,Furnas,-,-,-,-,-,-,-,-,-,-,-,-,,40.0457,-99.7657,40.0645,-99.7428,1,,626,Unmodified
20100620.31.723,Summary,2010-06-20,18:50:00,3,Nebraska,-,-,2,0,0,1300,1.49,Nuckolls,-,-,-,-,-,-,-,-,-,-,-,-,,40.0238,-98.0802,40.018,-98.0532,1,,723,Unmodified
20100622.31.752,Summary,2010-06-22,16:42:00,3,Nebraska,-,-,0,0,0,30,0.5,Banner,-,-,-,-,-,-,-,-,-,-,-,-,,41.4921,-103.75,41.4921,-103.75,1,,752,Unmodified
20100622.31.753,Summary,2010-06-22,17:06:00,3,Nebraska,-,-,0,0,0,30,0.5,Banner,-,-,-,-,-,-,-,-,-,-,-,-,,41.5211,-103.75,41.5211,-103.75,1,,753,Unmodified
20100622.31.754,Summary,2010-06-22,17:18:00,3,Nebraska,-,-,0,0,0,30,0.5,Banner,-,-,-,-,-,-,-,-,-,-,-,-,,41.4891,-103.554,41.4891,-103.554,1,,754,Unmodified
20100622.31.756,Summary,2010-06-22,18:20:00,3,Nebraska,-,-,0,0,0,10,0.01,Sheridan,-,-,-,-,-,-,-,-,-,-,-,-,,42.71,-102.49,42.71,-102.49,1,,756,Unmodified
20100625.31.781,Summary,2010-06-25,17:00:00,3,Nebraska,-,-,0,0,0,20,0.93,Cherry,-,-,-,-,-,-,-,-,-,-,-,-,,42.14,-100.42,42.1275,-100.427,1,,781,Unmodified
20100625.31.786,Summary,2010-06-25,18:05:00,3,Nebraska,-,-,0,0,0,20,1,Thomas,-,-,-,-,-,-,-,-,-,-,-,-,,41.7958,-100.827,41.7856,-100.841,1,,786,Unmodified
20100703.31.836,Summary,2010-07-03,16:40:00,3,Nebraska,-,-,0,0,0,25,0.1,Sheridan,-,-,-,-,-,-,-,-,-,-,-,-,,42.65,-102.41,42.65,-102.41,1,,836,Unmodified
20100704.31.842,Summary,2010-07-04,17:09:00,3,Nebraska,-,-,0,0,0,50,0.5,Kimball,-,-,-,-,-,-,-,-,-,-,-,-,,41.3313,-103.9,41.3313,-103.9,1,,842,Unmodified
20100704.31.844,Summary,2010-07-04,18:25:00,3,Nebraska,-,-,0,0,0,30,0.5,Kimball,-,-,-,-,-,-,-,-,-,-,-,-,,41.1379,-104.022,41.1379,-104.022,1,,844,Unmodified
20100706.31.849,Summary,2010-07-06,17:06:00,3,Nebraska,-,-,0,0,0,25,0.5,Cheyenne,-,-,-,-,-,-,-,-,-,-,-,-,,41.1,-103.31,41.1,-103.31,1,,849,Unmodified
20100717.31.899,Summary,2010-07-17,19:23:00,3,Nebraska,-,-,0,0,0,5,0.1,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,41.09,-100.77,41.09,-100.77,1,,899,Unmodified
20100913.31.1051,Summary,2010-09-13,15:04:00,3,Nebraska,-,-,0,0,0,50,0.22,Jefferson,-,-,-,-,-,-,-,-,-,-,-,-,,40.06,-97.26,40.0591,-97.256,1,,1051,Unmodified
